date,issued,calendar,destination_station,next_train_timetable,operator,origin_station,previous_train_timetable,rail_direction,railway,train,train_number,train_type,via_railway
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1983T,1983T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1984T,1984T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1985T,1985T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.MusashiUrawa,JR-East.SaikyoKawagoe.1986K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1986K,1986K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1987K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1987K,1987K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1988T,1988T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1989T,1989T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1990S.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1990S,1990S,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.1991K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1991K,1991K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2001F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2001F,2001F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2011K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2011K,2011K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2014K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2014K,2014K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2020K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2020K,2020K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2020S.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2020S,2020S,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2022K,2022K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2022K,2022K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2023K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2023K,2023K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2023K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2023K,2023K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2024K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2024K,2024K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2026S.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2026S,2026S,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2029K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2029K,2029K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2030K,2030K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2031K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2031K,2031K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2036K,2036K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2037K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2037K,2037K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2037K,2037K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2038K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2038K,2038K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2040K,2040K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2041K,2041K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2044K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2044K,2044K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2044K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2044K,2044K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2047K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2047K,2047K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2051F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2051F,2051F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2056K,2056K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2057K,2057K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2058K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2058K,2058K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2082T,2082T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2083T,2083T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2086K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2086K,2086K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2087T,2087T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2089K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2089K,2089K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2090K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2090K,2090K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2091T,2091T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2102K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2102K,2102K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2103F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2103F,2103F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2108K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2108K,2108K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2110K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2110K,2110K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.MusashiUrawa,JR-East.SaikyoKawagoe.2110K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2110K,2110K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2115F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2115F,2115F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2117K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2117K,2117K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2122K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2122K,2122K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2127K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2127K,2127K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2136K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2136K,2136K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2137S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2137S,2137S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2139K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2139K,2139K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2140K,2140K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2141K,2141K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2143K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2143K,2143K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2145K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2145K,2145K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2145K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2145K,2145K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2152K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2152K,2152K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2156K,2156K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2157K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2157K,2157K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2159K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2159K,2159K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2186T,2186T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2187T,2187T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2188K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2188K,2188K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2209K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2209K,2209K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2211K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2211K,2211K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2211K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2211K,2211K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Akabane,JR-East.SaikyoKawagoe.2218K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2218K,2218K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2221K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2221K,2221K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2221K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2221K,2221K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2222K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2222K,2222K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2225K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2225K,2225K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2237K.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2237K,2237K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2240K,2240K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2241K,2241K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2253K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2253K,2253K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2280K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2280K,2280K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2280S.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2280S,2280S,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2282K.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.2282K,2282K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2284K.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.2284K,2284K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2286T,2286T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2287T,2287T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2287T,2287T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2302K,2302K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2480T,2480T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2303K,2303K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Omiya,JR-East.SaikyoKawagoe.2319K.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2319K,2319K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2322K,2322K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2323K,2323K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2323K,2323K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2341F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2341F,2341F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2381T,2381T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2381T,2381T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2385T,2385T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.2389S.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.2389S,2389S,WR.CommuterRapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2422K,2422K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2480T,2480T,WR.Local,
2019-04-25 15:00:00+09:00,2019-03-16,Weekday,TokyoMetro.Chiyoda.Ayase,,TokyoMetro,TokyoMetro.Chiyoda.KitaAyase,,TokyoMetro.YoyogiUehara,TokyoMetro.Chiyoda,kyoMetro.Chiyoda.A1098S2,A1098S2,kyoMetro.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.TokyoTeleport,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.2484T,2484T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.3157K,3157K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.3603K,3603K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.3738K,3738K,WR.Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1177,ODPT1177,Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.3755K,3755K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.580T,580T,WR.Local,
